SENTENCE	TOKEN	TAG
7863	recent	O
7863	commercials	O
7863	there	O
7863	are	O
7863	other	O
7863	things	O
7863	to	O
7863	consider	O
7863	before	O
7863	going	O
7863	with	O
7863	Apple	O
7864	I	O
7864	love	O
7864	the	O
7864	way	O
7864	the	O
7864	entire	O
7864	suite	B-aspect
7864	of	I-aspect
7864	software	I-aspect
7864	works	O
7864	together	O
7865	The	O
7865	speed	B-aspect
7865	is	O
7865	incredible	O
7865	and	O
7865	I	O
7865	am	O
7865	more	O
7865	than	O
7865	satisfied	O
7866	on	O
7866	the	O
7866	bright	O
7866	side	O
7866	at	O
7866	least	O
7866	I	O
7866	wasnt	O
7866	without	O
7866	my	O
7866	laptop	O
7866	for	O
7866	long	O
7866	this	O
7866	time	O
7867	This	O
7867	laptop	O
7867	meets	O
7867	every	O
7867	expectation	O
7867	and	O
7867	Windows	B-aspect
7867	7	I-aspect
7867	is	O
7867	great	O
7868	Thats	O
7868	how	O
7868	frustrating	O
7868	it	O
7868	was	O
7869	I	O
7869	can	O
7869	barely	O
7869	use	O
7869	any	O
7869	usb	B-aspect
7869	devices	I-aspect
7869	because	O
7869	they	O
7869	will	O
7869	not	O
7869	stay	O
7869	connected	O
7869	properly	O
7870	The	O
7870	one	O
7870	down	O
7870	side	O
7870	to	O
7870	it	O
7870	is	O
7870	that	O
7870	when	O
7870	I	O
7870	play	O
7870	a	O
7870	certin	O
7870	game	O
7870	on	O
7870	here	O
7870	it	O
7870	tends	O
7870	to	O
7870	freeze	O
7870	up	O
7870	sometimes	O
7870	but	O
7870	thats	O
7870	the	O
7870	only	O
7870	bad	O
7870	thing	O
7870	about	O
7870	this	O
7870	computer	O
7871	No	O
7871	backlit	O
7871	keyboard	B-aspect
7871	but	O
7871	not	O
7871	an	O
7871	issue	O
7871	for	O
7871	me	O
7872	When	O
7872	I	O
7872	finally	O
7872	had	O
7872	everything	O
7872	running	O
7872	with	O
7872	all	O
7872	my	O
7872	software	B-aspect
7872	installed	O
7872	I	O
7872	plugged	O
7872	in	O
7872	my	O
7872	droid	O
7872	to	O
7872	recharge	O
7872	and	O
7872	the	O
7872	system	B-aspect
7872	crashed	O
7873	I	O
7873	cant	O
7873	even	O
7873	turn	O
7873	it	O
7873	off	O
7874	One	O
7874	suggestion	O
7874	I	O
7874	do	O
7874	have	O
7874	is	O
7874	to	O
7874	not	O
7874	bother	O
7874	getting	O
7874	Microsoft	B-aspect
7874	office	I-aspect
7874	for	I-aspect
7874	the	I-aspect
7874	mac	I-aspect
7874	expecting	O
7874	it	O
7874	will	O
7874	work	O
7874	just	O
7874	like	O
7874	you	O
7874	knew	O
7874	it	O
7874	to	O
7874	on	O
7874	a	O
7874	PC	O
7875	Pairing	O
7875	it	O
7875	with	O
7875	an	O
7875	iPhone	O
7875	is	O
7875	a	O
7875	pure	O
7875	pleasure	O
7875	talk	O
7875	about	O
7875	painless	O
7875	syncing	B-aspect
7875	used	O
7875	to	O
7875	take	O
7875	me	O
7875	forever	O
7875	now	O
7875	its	O
7875	a	O
7875	snap	O
7876	I	O
7876	shopped	O
7876	around	O
7876	before	O
7876	buying	O
7877	I	O
7877	also	O
7877	got	O
7877	the	O
7877	added	O
7877	bonus	O
7877	of	O
7877	a	O
7877	30	O
7877	HD	O
7877	Monitor	O
7877	which	O
7877	really	O
7877	helps	O
7877	to	O
7877	extend	O
7877	my	O
7877	screen	B-aspect
7877	and	O
7877	keep	O
7877	my	O
7877	eyes	O
7877	fresh	O
7878	Would	O
7878	do	O
7878	business	O
7878	again	O
7879	The	O
7879	machine	O
7879	is	O
7879	slow	O
7879	to	O
7879	boot	B-aspect
7879	up	I-aspect
7879	and	O
7879	occasionally	O
7879	crashes	O
7879	completely	O
7880	After	O
7880	paying	O
7880	several	O
7880	hundred	O
7880	dollars	O
7880	for	O
7880	this	O
7880	service	B-aspect
7880	it	O
7880	is	O
7880	frustrating	O
7880	that	O
7880	you	O
7880	cannot	O
7880	get	O
7880	help	O
7880	after	O
7880	hours	O
7881	I	O
7881	have	O
7881	had	O
7881	the	O
7881	luxury	O
7881	sarcasm	O
7881	of	O
7881	owning	O
7881	2	O
7881	of	O
7881	these	O
7881	laptops	O
7882	What	O
7882	a	O
7882	waste	O
7883	It	O
7883	was	O
7883	a	O
7883	total	O
7883	Dhell	O
7883	experience	O
7883	that	O
7883	I	O
7883	will	O
7883	never	O
7883	repeat	O
7884	There	O
7884	are	O
7884	a	O
7884	few	O
7884	flaws	O
7884	as	O
7884	well	O
7884	that	O
7884	I	O
7884	noticed	O
7885	Completely	O
7885	worth	O
7885	every	O
7885	single	O
7885	penny	O
7885	dime	O
7885	and	O
7885	nickel	O
7886	I	O
7886	tried	O
7886	to	O
7886	upgrade	O
7886	it	O
7886	to	O
7886	a	O
7886	newer	O
7886	version	O
7886	a	O
7886	couple	O
7886	of	O
7886	months	O
7886	ago	O
7886	and	O
7886	I	O
7886	still	O
7886	have	O
7886	the	O
7886	same	O
7886	problem	O
7887	I	O
7887	did	O
7887	have	O
7887	to	O
7887	replace	O
7887	the	O
7887	battery	B-aspect
7887	once	O
7887	but	O
7887	that	O
7887	was	O
7887	only	O
7887	a	O
7887	couple	O
7887	months	O
7887	ago	O
7887	and	O
7887	its	O
7887	been	O
7887	working	O
7887	perfect	O
7887	ever	O
7887	since	O
7888		O
7888	In	O
7888	the	O
7888	past	O
7888	four	O
7888	years	O
7888	Ive	O
7888	had	O
7888	it	O
7888	I	O
7888	have	O
7888	never	O
7888	once	O
7888	gotten	O
7888	a	O
7888	virus	O
7889	I	O
7889	love	O
7889	the	O
7889	operating	B-aspect
7889	system	I-aspect
7889	and	O
7889	the	O
7889	preloaded	B-aspect
7889	software	I-aspect
7890	They	O
7890	were	O
7890	great	O
7890	in	O
7890	handling	O
7890	this	O
7890	problem	O
7890	and	O
7890	Im	O
7890	looking	O
7890	forward	O
7890	in	O
7890	purchasing	O
7890	additonal	O
7890	products	O
7890	from	O
7890	them	O
7890	in	O
7890	the	O
7890	future	O
7891	Ive	O
7891	tried	O
7891	going	O
7891	back	O
7891	to	O
7891	XL	O
7891	but	O
7891	there	O
7891	still	O
7891	problems	O
7892	The	O
7892	best	O
7892	thing	O
7892	about	O
7892	this	O
7892	laptop	O
7892	is	O
7892	the	O
7892	price	B-aspect
7892	along	O
7892	with	O
7892	some	O
7892	of	O
7892	the	O
7892	newer	O
7892	features	B-aspect
7893	After	O
7893	numerous	O
7893	attempts	O
7893	of	O
7893	trying	O
7893	including	O
7893	setting	O
7893	the	O
7893	clock	B-aspect
7893	in	I-aspect
7893	BIOS	I-aspect
7893	setup	I-aspect
7893	directly	O
7893	I	O
7893	gave	O
7893	upI	O
7893	am	O
7893	a	O
7893	techie	O
7894	YOU	O
7894	WILL	O
7894	NOT	O
7894	BE	O
7894	ABLE	O
7894	TO	O
7894	TALK	O
7894	TO	O
7894	AN	O
7894	AMERICAN	O
7894	WARRANTY	B-aspect
7894	SERVICE	I-aspect
7894	IS	O
7894	OUT	O
7894	OF	O
7894	COUNTRY	O
7895	But	O
7895	it	O
7895	may	O
7895	be	O
7895	potentially	O
7895	hundreds	O
7895	or	O
7895	thousands	O
7895	in	O
7895	the	O
7895	near	O
7895	future	O
7896	Has	O
7896	met	O
7896	or	O
7896	exceeded	O
7896	my	O
7896	needs	O
7896	for	O
7896	a	O
7896	compact	O
7896	travel	O
7896	device	O
7897	but	O
7897	now	O
7897	i	O
7897	have	O
7897	realized	O
7897	its	O
7897	a	O
7897	problem	O
7897	with	O
7897	this	O
7897	brand	B-aspect
7898	It	O
7898	cannot	O
7898	save	O
7898	the	O
7898	correct	O
7898	date	O
7898	and	O
7898	time	O
7898	I	O
7898	set	O
7899	I	O
7899	sent	O
7899	it	O
7899	back	O
7899	to	O
7899	Toshiba	O
7899	twice	O
7899	they	O
7899	covered	O
7899	it	O
7899	under	O
7899	the	O
7899	warranty	B-aspect
7900	And	O
7900	this	O
7900	isnt	O
7900	just	O
7900	my	O
7900	one	O
7900	experine	O
7901	They	O
7901	sent	O
7901	me	O
7901	a	O
7901	replacement	O
7901	part	O
7901	and	O
7901	without	O
7901	informing	O
7901	me	O
7901	are	O
7901	requiring	O
7901	that	O
7901	I	O
7901	return	O
7901	it	O
7901	within	O
7901	15	O
7901	days	O
7901	or	O
7901	contact	O
7901	them	O
7901	and	O
7901	let	O
7901	them	O
7901	know	O
7901	the	O
7901	broken	O
7901	part	O
7901	will	O
7901	be	O
7901	returned	O
7901	later	O
7902	I	O
7902	was	O
7902	looking	O
7902	for	O
7902	a	O
7902	mac	O
7902	which	O
7902	is	O
7902	portable	O
7902	and	O
7902	has	O
7902	all	O
7902	the	O
7902	features	B-aspect
7902	that	O
7902	I	O
7902	was	O
7902	looking	O
7902	for	O
7903	I	O
7903	would	O
7903	highly	O
7903	recommend	O
7903	this	O
7903	one	O
7903	to	O
7903	my	O
7903	friends	O
7904	I	O
7904	honestly	O
7904	love	O
7904	my	O
7904	mac	O
7904	thats	O
7904	why	O
7904	I	O
7904	am	O
7904	a	O
7904	self	O
7904	proclaimed	O
7904	mac	O
7904	addict	O
7905	And	O
7905	these	O
7905	are	O
7905	some	O
7905	reasons	O
7905	you	O
7905	should	O
7905	get	O
7905	a	O
7905	macbook	O
7905	pro	O
7906	Also	O
7906	kinda	O
7906	loud	O
7906	when	O
7906	the	O
7906	fan	B-aspect
7906	was	O
7906	running	O
7907	In	O
7907	desparation	O
7907	I	O
7907	called	O
7907	their	O
7907	Customer	B-aspect
7907	Service	I-aspect
7907	number	I-aspect
7907	and	O
7907	was	O
7907	told	O
7907	that	O
7907	my	O
7907	warranty	B-aspect
7907	had	O
7907	expired	O
7907	2	O
7907	days	O
7907	old	O
7907	and	O
7907	that	O
7907	the	O
7907	priviledge	O
7907	of	O
7907	talking	B-aspect
7907	to	I-aspect
7907	a	I-aspect
7907	technician	I-aspect
7907	would	O
7907	cost	O
7907	me	O
7907	have	O
7907	your	O
7907	credit	O
7907	card	O
7907	ready	O
7908	I	O
7908	purchased	O
7908	this	O
7908	laptop	O
7908	while	O
7908	on	O
7908	a	O
7908	business	O
7908	trip	O
7908	to	O
7908	keep	O
7908	up	O
7908	with	O
7908	my	O
7908	email	O
7909	There	O
7909	also	O
7909	seemed	O
7909	to	O
7909	be	O
7909	a	O
7909	problem	O
7909	with	O
7909	the	O
7909	hard	B-aspect
7909	disc	I-aspect
7909	as	O
7909	certain	O
7909	times	O
7909	windows	B-aspect
7909	loads	O
7909	but	O
7909	claims	O
7909	to	O
7909	not	O
7909	be	O
7909	able	O
7909	to	O
7909	find	O
7909	any	O
7909	drivers	B-aspect
7909	or	O
7909	files	O
7910	Drivers	B-aspect
7910	updated	O
7910	ok	O
7910	but	O
7910	the	O
7910	BIOS	B-aspect
7910	update	I-aspect
7910	froze	O
7910	the	O
7910	system	B-aspect
7910	up	O
7910	and	O
7910	the	O
7910	computer	O
7910	shut	O
7910	down	O
7911	they	O
7911	lost	O
7911	my	O
7911	laptop	O
7911	for	O
7911	a	O
7911	month	O
7912	Spent	O
7912	2	O
7912	hours	O
7912	on	O
7912	phone	O
7912	with	O
7912	HP	B-aspect
7912	Technical	I-aspect
7912	Support	I-aspect
7913	This	O
7913	is	O
7913	my	O
7913	second	O
7913	laptopand	O
7913	it	O
7913	is	O
7913	head	O
7913	and	O
7913	shoulders	O
7913	above	O
7913	my	O
7913	first	O
7914	at	O
7914	first	O
7915	Speaking	O
7915	of	O
7915	the	O
7915	browser	B-aspect
7915	it	O
7915	too	O
7915	has	O
7915	problems	O
7916	I	O
7916	think	O
7916	just	O
7916	going	O
7916	from	O
7916	PC	O
7916	to	O
7916	Mac	O
7916	has	O
7916	gotten	O
7916	me	O
7916	totally	O
7916	spoiled	O
7916	and	O
7916	I	O
7916	cant	O
7916	imagine	O
7916	ever	O
7916	going	O
7916	back	O
7917	The	O
7917	keyboard	B-aspect
7917	is	O
7917	too	O
7917	slick	O
7918	Nightly	O
7918	my	O
7918	computer	O
7918	defrags	O
7918	itself	O
7918	and	O
7918	runs	O
7918	a	O
7918	virus	B-aspect
7918	scan	I-aspect
7919	Its	O
7919	like	O
7919	9	B-aspect
7919	punds	I-aspect
7919	but	O
7919	if	O
7919	you	O
7919	can	O
7919	look	O
7919	past	O
7919	it	O
7919	its	O
7919	GREAT	O
7920	Its	O
7920	just	O
7920	as	O
7920	fast	O
7920	with	O
7920	one	O
7920	program	B-aspect
7920	open	O
7920	as	O
7920	it	O
7920	is	O
7920	with	O
7920	sixteen	O
7920	open	O
7921	Still	O
7921	under	O
7921	warrenty	B-aspect
7921	so	O
7921	called	O
7921	Toshiba	O
7921	no	O
7921	help	O
7921	at	O
7921	all	O
7922	I	O
7922	was	O
7922	happy	O
7922	with	O
7922	My	O
7922	purchase	O
7922	of	O
7922	a	O
7922	Toshiba	O
7922	Satellite	O
7922	L305DS5934	O
7922	laptop	O
7922	until	O
7922	it	O
7922	came	O
7922	time	O
7922	to	O
7922	have	O
7922	it	O
7922	repaired	O
7922	under	O
7922	the	O
7922	Toshiba	B-aspect
7922	Warranty	I-aspect
7923	I	O
7923	LOVE	O
7923	IT	O
7924	Amazing	O
7924	Quality	B-aspect
7925	The	O
7925	fact	O
7925	that	O
7925	you	O
7925	can	O
7925	spend	O
7925	over	O
7925	100	O
7925	on	O
7925	just	O
7925	a	O
7925	webcam	B-aspect
7925	underscores	O
7925	the	O
7925	value	B-aspect
7925	of	O
7925	this	O
7925	machine	O
7926	I	O
7926	mainly	O
7926	use	O
7926	it	O
7926	for	O
7926	email	O
7926	internet	B-aspect
7926	and	O
7926	managing	B-aspect
7926	personal	I-aspect
7926	files	I-aspect
7926	pics	O
7926	vids	O
7926	etc	O
7927	A	O
7927	month	O
7927	or	O
7927	so	O
7927	ago	O
7927	the	O
7927	freaking	O
7927	motherboard	B-aspect
7927	just	O
7927	died	O
7928	The	O
7928	system	B-aspect
7928	it	O
7928	comes	O
7928	with	O
7928	does	O
7928	not	O
7928	work	O
7928	properly	O
7928	so	O
7928	when	O
7928	trying	O
7928	to	O
7928	fix	O
7928	the	O
7928	problems	O
7928	with	O
7928	it	O
7928	it	O
7928	started	O
7928	not	O
7928	working	O
7928	at	O
7928	all	O
7929	Then	O
7929	after	O
7929	4	O
7929	or	O
7929	so	O
7929	months	O
7929	the	O
7929	charger	B-aspect
7929	stopped	O
7929	working	O
7929	so	O
7929	I	O
7929	was	O
7929	forced	O
7929	to	O
7929	go	O
7929	out	O
7929	and	O
7929	buy	O
7929	new	O
7929	hardware	B-aspect
7929	just	O
7929	to	O
7929	keep	O
7929	this	O
7929	computer	O
7929	running	O
7930	I	O
7930	took	O
7930	it	O
7930	back	O
7930	to	O
7930	Best	O
7930	Buy	O
7930	where	O
7930	they	O
7930	were	O
7930	so	O
7930	helpful	O
7930	and	O
7930	immediately	O
7930	gave	O
7930	me	O
7930	a	O
7930	new	O
7930	one	O
7931	If	O
7931	you	O
7931	had	O
7931	PC	O
7931	for	O
7931	four	O
7931	years	O
7931	I	O
7931	can	O
7931	almost	O
7931	gaurentee	O
7931	that	O
7931	something	O
7931	would	O
7931	of	O
7931	gone	O
7931	wrong	O
7931	by	O
7931	now	O
7931	maybe	O
7931	even	O
7931	forcing	O
7931	you	O
7931	to	O
7931	replace	O
7931	your	O
7931	entire	O
7931	computer	O
7932	2	O
7932	weeks	O
7932	after	O
7932	giving	O
7932	the	O
7932	computer	O
7932	for	O
7932	repairCalled	O
7932	headquarters	O
7932	they	O
7932	report	O
7932	that	O
7932	they	O
7932	have	O
7932	not	O
7932	looked	O
7932	at	O
7932	it	O
7932	yet	O
7932	but	O
7932	it	O
7932	is	O
7932	on	O
7932	the	O
7932	top	O
7932	of	O
7932	the	O
7932	stack	O
7933	This	O
7933	machine	O
7933	delivers	O
7934	Then	O
7934	2	O
7934	of	O
7934	my	O
7934	nephews	O
7934	were	O
7934	going	O
7934	into	O
7934	music	O
7934	and	O
7934	both	O
7934	fell	O
7934	in	O
7934	love	O
7934	with	O
7934	the	O
7934	MacBook	O
7934	Pro	O
7935	I	O
7935	complain	O
7935	again	O
7936	This	O
7936	laptop	O
7936	is	O
7936	insane	O
7937	If	O
7937	a	O
7937	website	O
7937	ever	O
7937	freezes	O
7937	which	O
7937	is	O
7937	rare	O
7937	its	O
7937	really	O
7937	easy	O
7937	to	O
7937	force	B-aspect
7937	quit	I-aspect
7938	It	O
7938	does	O
7938	run	O
7938	a	O
7938	little	O
7938	warm	O
7938	but	O
7938	that	O
7938	is	O
7938	a	O
7938	negligible	O
7938	concern	O
7939	It	O
7939	rarely	O
7939	works	B-aspect
7939	and	O
7939	when	O
7939	it	O
7939	does	O
7939	its	O
7939	incredibly	O
7939	slow	O
7940	I	O
7940	also	O
7940	enjoy	O
7940	the	O
7940	fact	O
7940	that	O
7940	my	O
7940	MacBook	O
7940	Pro	O
7940	laptop	O
7940	allows	O
7940	me	O
7940	to	O
7940	run	O
7940	Windows	B-aspect
7940	7	I-aspect
7940	on	O
7940	it	O
7940	by	O
7940	using	O
7940	the	O
7940	VMWare	B-aspect
7940	program	I-aspect
7941	Its	O
7941	so	O
7941	much	O
7941	easier	O
7941	to	O
7941	navigate	B-aspect
7941	through	O
7941	the	O
7941	operating	B-aspect
7941	system	I-aspect
7941	to	O
7941	find	B-aspect
7941	files	I-aspect
7941	and	O
7941	it	O
7941	runs	B-aspect
7941	a	O
7941	lot	O
7941	faster	O
7942	Purchased	O
7942	a	O
7942	Toshiba	O
7942	Lap	O
7942	top	O
7942	it	O
7942	worked	O
7942	good	O
7942	until	O
7942	just	O
7942	after	O
7942	the	O
7942	warrenty	B-aspect
7942	went	O
7942	out	O
7943	I	O
7943	always	O
7943	swore	O
7943	by	O
7943	PCs	O
7943	and	O
7943	would	O
7943	never	O
7943	consider	O
7943	a	O
7943	MAC	O
7944	what	O
7944	an	O
7944	elegant	O
7944	wonderful	O
7944	machine	O
7945	This	O
7945	is	O
7945	now	O
7945	my	O
7945	3rd	O
7945	MacBook	O
7945	Pro	O
7945	and	O
7945	I	O
7945	really	O
7945	honestly	O
7945	love	O
7945	it	O
7946	for	O
7946	2	O
7946	months	O
7947	I	O
7947	wanted	O
7947	to	O
7947	purchase	O
7947	the	O
7947	extended	B-aspect
7947	warranty	I-aspect
7947	and	O
7947	they	O
7947	refused	O
7947	because	O
7947	they	O
7947	knew	O
7947	it	O
7947	was	O
7947	trouble	O
7948	Do	O
7948	you	O
7948	ever	O
7948	think	O
7948	HP	O
7948	would	O
7948	do	O
7948	that	O
7948	NEVER	O
7949	We	O
7949	upgraded	O
7949	the	O
7949	memory	B-aspect
7949	to	O
7949	four	O
7949	gigabytes	O
7949	in	O
7949	order	O
7949	to	O
7949	take	O
7949	advantage	O
7949	of	O
7949	the	O
7949	performace	B-aspect
7949	increase	O
7949	in	O
7949	speed	B-aspect
7950	Its	O
7950	not	O
7950	like	O
7950	I	O
7950	have	O
7950	used	O
7950	for	O
7950	half	O
7950	a	O
7950	year	O
7950	and	O
7950	then	O
7950	complained	O
7950	about	O
7950	it	O
7951	Still	O
7951	trying	O
7951	to	O
7951	learn	O
7951	how	O
7951	to	O
7951	use	O
7951	it	O
7952	The	O
7952	reality	O
7952	was	O
7952	it	O
7952	heated	O
7952	up	O
7952	very	O
7952	quickly	O
7952	and	O
7952	took	O
7952	way	O
7952	too	O
7952	long	O
7952	to	O
7952	do	O
7952	simple	O
7952	things	O
7952	like	O
7952	opening	B-aspect
7952	my	I-aspect
7952	Documents	I-aspect
7952	folder	I-aspect
7953	I	O
7953	bought	O
7953	the	O
7953	netbook	O
7953	because	O
7953	it	O
7953	was	O
7953	smaller	O
7953	and	O
7953	lighter	O
7953	for	O
7953	me	O
7953	to	O
7953	carry	O
7953	around	O
7954	The	O
7954	Genius	O
7954	at	O
7954	the	O
7954	Apple	O
7954	store	O
7954	advised	O
7954	me	O
7954	that	O
7954	there	O
7954	was	O
7954	nothing	O
7954	about	O
7954	my	O
7954	use	O
7954	of	O
7954	the	O
7954	computer	O
7954	that	O
7954	caused	O
7954	this	O
7954	failure	O
7955	Well	O
7955	save	O
7955	our	O
7955	money	O
7955	to	O
7955	replace	O
7955	it	O
7955	with	O
7955	a	O
7955	Mac	O
7955	again	O
7956	Thank	O
7956	you	O
7956	for	O
7956	your	O
7956	great	O
7956	product	O
7957	this	O
7957	company	O
7957	truely	O
7957	does	O
7957	make	O
7957	horrible	O
7957	products	O
7957	and	O
7957	doesnt	O
7957	seem	O
7957	to	O
7957	because	O
7957	they	O
7957	are	O
7957	certain	O
7957	things	O
7957	like	O
7957	this	O
7957	never	O
7957	happen	O
7958	I	O
7958	had	O
7958	always	O
7958	used	O
7958	PCs	O
7958	and	O
7958	been	O
7958	constantly	O
7958	frustrated	O
7958	by	O
7958	the	O
7958	crashing	O
7958	and	O
7958	the	O
7958	poorly	O
7958	designed	O
7958	operating	B-aspect
7958	systems	I-aspect
7958	that	O
7958	were	O
7958	never	O
7958	very	O
7958	intuitive	O
7959	Sorry	O
7959	Toshiba	O
7959	but	O
7959	1st	O
7959	impressions	O
7959	do	O
7959	count	O
7959	for	O
